Month,max temp,temp,min temp,max dew,dew,min dew,max humidity,humidity,min humidity,max wind speed,wind speed,min wind speed,max pressure,pressure,min pressure,Unnamed: 16
22.0,30.0,,19.0,20.0,17.6,14.0,100.0,67.5,40.0,35.0,21.4,6.0,1006.6,1005.3,1003.6,
23.0,31.0,24.8,21.0,21.0,18.8,15.0,94.0,71.8,38.0,33.0,19.5,9.0,1003.6,1001.5,999.7,
24.0,24.0,21.9,20.0,20.0,18.6,17.0,94.0,82.1,65.0,30.0,15.3,0.0,1003.6,,998.7,
25.0,29.0,23.1,18.0,19.0,17.5,14.0,100.0,72.9,40.0,31.0,11.8,0.0,1004.6,1004.2,1003.6,
26.0,29.0,24.0,18.0,19.0,17.1,14.0,94.0,67.8,42.0,30.0,18.8,7.0,1004.6,1001.4,998.7,
27.0,30.0,24.5,19.0,19.0,17.9,17.0,94.0,68.6,45.0,37.0,22.4,11.0,998.7,996.7,995.7,
28.0,30.0,24.8,19.0,21.0,18.7,17.0,94.0,70.3,48.0,22.0,16.6,11.0,996.7,995.4,993.7,
29.0,32.0,25.5,20.0,21.0,18.9,12.0,88.0,68.8,29.0,31.0,14.5,2.0,994.7,992.5,990.8,
30.0,30.0,25.8,22.0,22.0,20.4,18.0,94.0,,48.0,26.0,13.0,0.0,996.7,994.6,991.8,
31.0,32.0,25.9,20.0,21.0,19.1,16.0,100.0,68.9,40.0,30.0,15.3,4.0,997.7,997.0,996.7,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,32.0,26.6,21.0,21.0,19.5,17.0,88.0,67.0,40.0,31.0,19.0,11.0,998.7,998.1,997.7,
2.0,31.0,26.3,22.0,22.0,20.4,18.0,94.0,71.8,48.0,26.0,14.8,0.0,999.7,999.1,998.7,
3.0,32.0,26.6,20.0,20.0,16.9,13.0,94.0,,33.0,17.0,9.9,0.0,998.7,995.3,991.8,
4.0,27.0,24.7,20.0,19.0,16.5,14.0,78.0,,45.0,30.0,18.4,6.0,1000.6,997.3,992.7,
5.0,28.0,23.0,18.0,16.0,13.8,10.0,83.0,58.2,34.0,33.0,19.0,7.0,1003.6,1002.0,1001.6,
6.0,29.0,,17.0,16.0,14.3,13.0,83.0,58.6,37.0,33.0,20.2,9.0,1004.6,1003.9,1002.6,
7.0,30.0,24.2,18.0,17.0,15.2,13.0,83.0,59.6,37.0,33.0,22.7,11.0,1005.6,1004.1,1003.6,
8.0,30.0,24.4,17.0,20.0,17.7,16.0,94.0,67.8,45.0,33.0,19.9,9.0,1003.6,1001.7,999.7,
9.0,31.0,24.5,19.0,20.0,18.6,16.0,94.0,72.0,43.0,37.0,21.2,7.0,1001.6,1000.3,999.7,
10.0,31.0,25.1,20.0,20.0,19.1,18.0,94.0,71.4,46.0,35.0,21.8,11.0,1004.6,1002.5,1000.6,
11.0,31.0,25.4,21.0,21.0,19.3,17.0,94.0,70.7,43.0,41.0,26.1,11.0,1004.6,1003.5,1002.6,
12.0,32.0,25.6,21.0,19.0,16.8,11.0,83.0,61.1,27.0,50.0,29.4,13.0,1003.6,1001.9,1000.6,
13.0,31.0,24.9,20.0,20.0,17.7,14.0,88.0,66.8,37.0,44.0,26.1,9.0,1000.6,998.6,997.7,
14.0,30.0,25.0,22.0,22.0,20.4,19.0,94.0,76.1,55.0,22.0,13.0,6.0,997.7,996.1,993.7,
15.0,29.0,25.3,23.0,22.0,21.1,19.0,94.0,78.0,61.0,30.0,15.6,0.0,998.7,996.2,994.7,
16.0,27.0,23.8,21.0,22.0,20.4,19.0,94.0,81.7,65.0,31.0,21.4,9.0,1001.6,999.6,997.7,
17.0,26.0,20.5,18.0,20.0,17.8,16.0,94.0,,57.0,33.0,14.6,0.0,1003.6,1001.6,1000.6,
18.0,26.0,20.8,17.0,19.0,16.0,13.0,100.0,76.4,44.0,28.0,11.4,0.0,1005.6,1003.8,1002.6,
19.0,27.0,21.7,16.0,17.0,15.7,14.0,100.0,71.0,45.0,33.0,16.7,0.0,1006.6,1005.4,1004.6,
20.0,27.0,22.7,18.0,20.0,17.8,15.0,94.0,75.3,48.0,31.0,17.5,6.0,1006.6,1006.3,1005.6,
21.0,24.0,22.4,20.0,22.0,20.4,18.0,100.0,88.1,73.0,26.0,9.0,0.0,1006.6,1004.7,1003.6,
22.0,30.0,24.7,22.0,23.0,21.4,20.0,100.0,82.9,55.0,30.0,13.8,4.0,1005.6,1004.4,1003.6,
23.0,30.0,24.8,22.0,22.0,21.6,20.0,100.0,83.7,58.0,30.0,12.9,0.0,1006.6,1005.6,1004.6,
24.0,32.0,25.9,22.0,23.0,21.9,21.0,100.0,80.1,52.0,37.0,15.6,0.0,1006.6,1005.3,1004.6,
25.0,32.0,26.2,23.0,23.0,21.4,18.0,94.0,77.2,43.0,33.0,20.2,9.0,1005.6,1004.0,1002.6,
26.0,31.0,26.2,23.0,23.0,21.7,20.0,94.0,77.5,52.0,37.0,26.3,19.0,1004.6,,1003.6,
27.0,30.0,25.8,23.0,23.0,20.9,19.0,94.0,76.1,51.0,37.0,26.4,15.0,1005.6,1005.0,1004.6,
28.0,30.0,25.0,22.0,21.0,19.2,16.0,94.0,72.0,45.0,39.0,27.1,17.0,1005.6,1005.3,1004.6,
29.0,29.0,,19.0,20.0,18.5,18.0,94.0,,54.0,35.0,23.4,11.0,1004.6,1004.5,1003.6,
30.0,28.0,23.3,19.0,19.0,17.2,12.0,94.0,70.8,42.0,37.0,19.8,7.0,1005.6,1004.9,1004.6,
31.0,27.0,,19.0,19.0,16.6,14.0,88.0,70.2,45.0,33.0,20.2,11.0,1004.6,1002.7,1001.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,28.0,22.9,18.0,20.0,18.0,16.0,94.0,,54.0,31.0,17.8,7.0,1001.6,999.9,998.7,
2.0,29.0,,20.0,20.0,18.8,17.0,94.0,75.1,48.0,35.0,22.4,11.0,1001.6,1000.9,1000.6,
3.0,29.0,,20.0,20.0,17.3,13.0,94.0,68.1,39.0,41.0,25.9,13.0,1001.6,,999.7,
4.0,29.0,,19.0,20.0,17.9,15.0,94.0,72.1,45.0,37.0,23.5,9.0,1001.6,,999.7,
5.0,28.0,23.1,19.0,20.0,18.6,17.0,94.0,,54.0,39.0,23.7,11.0,1001.6,,999.7,
6.0,27.0,22.3,19.0,18.0,15.5,12.0,94.0,67.4,44.0,37.0,23.0,9.0,1004.6,1003.2,1001.6,
7.0,27.0,21.6,16.0,17.0,15.2,14.0,88.0,68.5,47.0,31.0,17.8,7.0,1004.6,1004.0,1002.6,
8.0,28.0,,18.0,18.0,16.3,14.0,94.0,69.8,45.0,39.0,21.4,7.0,1005.6,1003.9,1002.6,
9.0,28.0,22.3,17.0,17.0,15.8,15.0,94.0,68.2,45.0,30.0,16.6,2.0,1004.6,1002.9,1001.6,
10.0,28.0,22.4,17.0,19.0,17.2,15.0,94.0,,48.0,39.0,20.8,7.0,1003.6,1002.2,1001.6,
11.0,28.0,23.2,19.0,19.0,17.8,16.0,94.0,73.0,51.0,41.0,25.1,13.0,1006.6,1004.9,1003.6,
12.0,27.0,22.2,18.0,19.0,17.6,16.0,94.0,,51.0,33.0,21.0,11.0,1007.6,1007.2,1006.6,
13.0,27.0,22.4,18.0,20.0,15.3,8.0,94.0,66.8,32.0,48.0,25.1,7.0,1008.6,,1005.6,
14.0,27.0,22.1,16.0,16.0,14.0,11.0,88.0,61.9,37.0,41.0,23.4,7.0,1009.5,1008.2,1007.6,
15.0,26.0,20.9,16.0,18.0,15.9,14.0,94.0,74.1,54.0,41.0,21.5,7.0,1010.5,,1009.5,
16.0,26.0,20.2,16.0,16.0,14.8,14.0,94.0,72.2,54.0,28.0,14.6,7.0,1009.5,1006.1,1003.6,
17.0,26.0,20.6,14.0,17.0,13.6,9.0,94.0,67.4,41.0,17.0,8.3,0.0,1004.6,1003.3,1002.6,
18.0,30.0,24.3,18.0,13.0,10.0,6.0,64.0,42.5,22.0,26.0,9.4,0.0,1003.6,,1001.6,
19.0,26.0,,19.0,20.0,16.9,11.0,88.0,72.1,47.0,37.0,26.6,15.0,1006.6,1005.2,1003.6,
20.0,22.0,17.5,15.0,17.0,15.4,14.0,94.0,88.0,64.0,35.0,18.5,7.0,1010.5,1005.4,1002.6,
21.0,21.0,16.2,13.0,14.0,9.4,5.0,94.0,67.2,37.0,35.0,18.5,4.0,1014.5,,1009.5,
22.0,21.0,,10.0,9.0,7.7,6.0,87.0,60.9,38.0,28.0,16.7,11.0,1013.5,1010.7,1007.6,
23.0,22.0,16.8,10.0,14.0,10.2,8.0,94.0,67.5,43.0,15.0,8.1,0.0,1007.6,1005.2,1002.6,
24.0,27.0,19.6,14.0,17.0,12.3,6.0,94.0,,28.0,20.0,9.4,0.0,1002.6,1000.2,997.7,
25.0,22.0,19.5,17.0,17.0,15.7,14.0,94.0,78.8,69.0,17.0,9.6,0.0,1001.6,,997.7,
26.0,25.0,20.8,17.0,18.0,16.1,14.0,100.0,75.9,50.0,15.0,6.5,0.0,1002.6,1001.1,999.7,
27.0,23.0,,18.0,19.0,16.7,13.0,100.0,78.3,57.0,22.0,11.1,0.0,1006.6,1003.0,1000.6,
28.0,25.0,,15.0,16.0,14.3,13.0,94.0,73.4,50.0,24.0,13.7,4.0,1009.5,1007.8,1006.6,
29.0,25.0,19.6,13.0,15.0,13.2,11.0,94.0,68.8,47.0,15.0,8.7,0.0,1006.6,1004.8,1003.6,
30.0,27.0,20.5,13.0,16.0,11.9,7.0,88.0,,28.0,15.0,7.4,0.0,1003.6,,998.7,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,29.0,22.0,16.0,18.0,13.8,11.0,88.0,61.9,37.0,28.0,12.4,0.0,1002.6,1001.1,998.7,
2.0,28.0,21.8,18.0,19.0,17.1,16.0,94.0,76.4,48.0,24.0,17.3,4.0,1001.6,999.0,996.7,
3.0,29.0,23.2,18.0,19.0,15.0,11.0,100.0,64.5,33.0,24.0,8.6,0.0,998.7,998.0,996.7,
4.0,31.0,24.4,20.0,18.0,14.0,10.0,83.0,55.0,27.0,30.0,12.7,0.0,1000.6,998.1,994.7,
5.0,21.0,18.0,16.0,17.0,14.8,13.0,94.0,,64.0,46.0,17.2,2.0,998.7,996.5,992.7,
6.0,19.0,15.8,13.0,14.0,11.6,9.0,100.0,77.4,56.0,33.0,13.0,4.0,1001.6,999.4,996.7,
7.0,21.0,15.8,10.0,14.0,10.7,9.0,94.0,73.1,49.0,31.0,17.1,7.0,1003.6,1001.4,999.7,
8.0,16.0,,13.0,15.0,13.5,12.0,100.0,,88.0,31.0,22.7,13.0,1012.5,,1002.6,
9.0,23.0,16.6,12.0,14.0,12.4,11.0,94.0,77.9,50.0,19.0,12.1,4.0,1012.5,1010.9,1008.6,
10.0,22.0,17.5,12.0,16.0,13.2,11.0,100.0,77.6,53.0,28.0,9.3,0.0,1008.6,,1006.6,
11.0,22.0,18.3,16.0,17.0,14.8,13.0,94.0,,64.0,30.0,12.0,0.0,1013.5,1009.7,1005.6,
12.0,23.0,18.1,15.0,15.0,13.8,12.0,94.0,77.2,50.0,30.0,19.4,9.0,1014.5,1013.1,1012.5,
13.0,24.0,17.6,13.0,16.0,14.2,12.0,100.0,,53.0,30.0,17.9,9.0,1012.5,1011.2,1009.5,
14.0,24.0,17.7,13.0,16.0,14.7,13.0,100.0,83.9,57.0,30.0,15.7,9.0,1011.5,1009.8,1008.6,
15.0,22.0,17.4,15.0,16.0,15.0,14.0,100.0,86.4,64.0,22.0,14.3,7.0,1008.6,1007.4,1005.6,
16.0,22.0,,16.0,16.0,15.5,14.0,88.0,81.5,64.0,24.0,13.7,2.0,1006.6,1005.6,1004.6,
17.0,23.0,19.3,17.0,16.0,15.5,15.0,88.0,79.3,61.0,20.0,12.8,4.0,1007.6,1006.3,1005.6,
18.0,23.0,19.2,17.0,17.0,16.1,16.0,94.0,83.1,65.0,19.0,9.1,2.0,1007.6,1006.7,1005.6,
19.0,24.0,17.8,13.0,17.0,14.8,12.0,100.0,84.3,50.0,26.0,12.1,4.0,1008.6,,1006.6,
20.0,22.0,16.9,14.0,15.0,14.3,14.0,100.0,85.6,60.0,24.0,13.9,6.0,1010.5,1009.6,1008.6,
21.0,22.0,18.1,15.0,16.0,14.7,13.0,100.0,81.5,60.0,26.0,17.4,9.0,1011.5,1010.5,1009.5,
22.0,20.0,17.2,14.0,16.0,14.4,13.0,94.0,83.8,77.0,30.0,18.9,11.0,1010.5,,1009.5,
23.0,21.0,16.7,14.0,15.0,13.0,12.0,94.0,80.0,60.0,30.0,18.1,7.0,1011.5,,1008.6,
24.0,22.0,16.6,12.0,14.0,12.5,11.0,100.0,78.3,53.0,30.0,16.5,9.0,1008.6,1007.7,1006.6,
25.0,22.0,,11.0,14.0,12.9,11.0,100.0,,60.0,28.0,16.3,9.0,1008.6,1007.0,1005.6,
26.0,21.0,16.8,12.0,14.0,12.8,11.0,100.0,78.2,56.0,30.0,17.5,11.0,1011.5,,1008.6,
27.0,20.0,16.6,14.0,13.0,12.3,11.0,94.0,76.5,60.0,26.0,14.9,7.0,1010.5,1007.9,1005.6,
28.0,21.0,15.9,12.0,15.0,13.0,11.0,94.0,83.4,64.0,26.0,14.1,7.0,1005.6,1003.1,1001.6,
29.0,20.0,16.1,13.0,15.0,13.4,13.0,100.0,,64.0,19.0,9.2,2.0,1005.6,1004.2,1002.6,
30.0,21.0,15.1,10.0,14.0,12.3,10.0,100.0,84.8,56.0,20.0,11.4,2.0,1008.6,,1005.6,
31.0,19.0,14.7,11.0,14.0,12.7,10.0,100.0,,73.0,20.0,11.2,2.0,1007.6,1006.5,1004.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,15.0,,10.0,14.0,10.8,6.0,100.0,87.3,72.0,33.0,24.6,9.0,1011.5,1007.0,1004.6,
2.0,17.0,11.3,6.0,7.0,5.5,4.0,87.0,68.7,42.0,22.0,13.4,4.0,1011.5,,1006.6,
3.0,19.0,13.1,6.0,10.0,7.4,4.0,87.0,70.0,46.0,17.0,6.6,0.0,1006.6,1005.8,1004.6,
4.0,23.0,18.4,13.0,12.0,9.4,8.0,77.0,56.7,43.0,24.0,10.4,0.0,1004.6,1002.5,999.7,
5.0,23.0,20.4,17.0,15.0,13.8,12.0,82.0,66.4,53.0,30.0,14.3,0.0,1003.6,1002.2,1000.6,
6.0,24.0,19.8,15.0,15.0,13.6,12.0,88.0,68.2,50.0,31.0,12.5,0.0,1002.6,1001.7,999.7,
7.0,25.0,19.7,15.0,14.0,11.8,10.0,88.0,,39.0,15.0,4.3,0.0,1002.6,1002.1,1000.6,
8.0,25.0,20.4,16.0,11.0,9.1,7.0,72.0,49.8,32.0,15.0,5.1,0.0,1004.6,1003.0,1001.6,
9.0,25.0,,15.0,12.0,9.7,7.0,72.0,,32.0,11.0,4.7,0.0,1007.6,1005.9,1004.6,
10.0,24.0,,13.0,11.0,8.9,5.0,82.0,,31.0,15.0,5.9,0.0,1004.6,1004.2,1003.6,
11.0,23.0,18.4,14.0,15.0,12.0,9.0,83.0,67.3,50.0,22.0,8.7,2.0,1007.6,1006.9,1005.6,
12.0,25.0,17.6,12.0,15.0,11.1,7.0,94.0,68.1,38.0,20.0,11.7,0.0,1007.6,1005.8,1003.6,
13.0,26.0,19.0,13.0,16.0,8.5,5.0,88.0,54.4,26.0,13.0,7.5,0.0,1003.6,1001.9,1000.6,
14.0,21.0,16.3,12.0,15.0,12.6,11.0,94.0,79.5,53.0,17.0,8.2,0.0,1002.6,999.9,998.7,
15.0,21.0,16.6,12.0,14.0,11.6,10.0,100.0,74.0,52.0,15.0,6.1,0.0,1009.5,1006.5,1002.6,
16.0,21.0,15.6,11.0,14.0,11.8,9.0,94.0,79.1,60.0,30.0,16.4,4.0,1011.5,,1008.6,
17.0,22.0,15.8,13.0,14.0,13.4,12.0,100.0,86.3,60.0,28.0,19.2,11.0,1009.5,1008.3,1007.6,
18.0,22.0,15.7,11.0,13.0,11.3,8.0,100.0,78.5,41.0,17.0,8.3,0.0,1010.5,1009.1,1008.6,
19.0,22.0,15.6,11.0,14.0,11.0,9.0,94.0,76.2,46.0,24.0,11.8,0.0,1013.5,1011.8,1010.5,
20.0,21.0,15.0,12.0,13.0,9.8,3.0,100.0,75.5,31.0,22.0,13.7,2.0,1010.5,1009.3,1007.6,
21.0,20.0,14.2,10.0,12.0,8.7,4.0,94.0,72.2,35.0,26.0,15.2,4.0,1007.6,1006.3,1004.6,
22.0,17.0,13.4,12.0,11.0,9.7,9.0,94.0,79.0,59.0,28.0,20.2,13.0,1007.6,1005.9,1004.6,
23.0,19.0,14.3,12.0,12.0,10.0,8.0,88.0,75.8,52.0,20.0,14.8,9.0,1008.6,1007.4,1006.6,
24.0,18.0,14.3,12.0,12.0,11.2,9.0,100.0,82.7,56.0,19.0,9.8,2.0,1008.6,1007.2,1005.6,
25.0,17.0,14.0,11.0,11.0,9.9,7.0,94.0,,52.0,24.0,15.5,2.0,1005.6,,997.7,
26.0,17.0,14.8,13.0,13.0,10.7,8.0,94.0,77.4,55.0,19.0,9.8,0.0,997.7,995.3,993.7,
27.0,14.0,12.0,11.0,13.0,9.9,8.0,94.0,87.0,82.0,30.0,16.3,4.0,1003.6,1000.8,996.7,
28.0,16.0,13.5,9.0,11.0,9.6,8.0,94.0,78.4,63.0,20.0,7.3,0.0,1003.6,,1000.6,
29.0,19.0,15.5,12.0,13.0,10.1,8.0,94.0,71.0,55.0,46.0,16.2,0.0,1000.6,997.8,995.7,
30.0,20.0,,12.0,13.0,11.0,9.0,100.0,76.3,52.0,22.0,10.3,0.0,1002.6,1000.7,998.7,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,13.0,9.3,7.0,12.0,6.4,3.0,94.0,82.6,71.0,33.0,21.1,0.0,1015.5,1009.5,1001.6,
2.0,13.0,8.6,4.0,6.0,2.4,1.0,87.0,66.9,44.0,17.0,7.2,0.0,1015.5,,1008.6,
3.0,14.0,10.2,8.0,8.0,5.9,3.0,93.0,75.1,51.0,28.0,14.2,0.0,1009.5,1008.4,1007.6,
4.0,8.0,7.2,6.0,7.0,5.6,4.0,93.0,89.8,81.0,35.0,22.7,4.0,1016.5,1012.4,1010.5,
5.0,10.0,6.7,3.0,7.0,4.1,1.0,93.0,84.0,76.0,22.0,9.2,0.0,1018.5,1017.1,1016.5,
6.0,12.0,6.7,1.0,3.0,2.4,0.0,93.0,75.7,54.0,13.0,8.0,4.0,1016.5,1014.7,1012.5,
7.0,11.0,7.6,2.0,4.0,1.0,-2.0,81.0,63.7,47.0,17.0,9.1,0.0,1011.5,1007.8,1005.6,
8.0,11.0,8.9,6.0,8.0,5.2,3.0,100.0,78.1,66.0,15.0,6.8,2.0,1007.6,1006.1,1004.6,
9.0,13.0,,2.0,6.0,3.6,2.0,100.0,77.3,47.0,11.0,5.9,0.0,1007.6,1005.0,1002.6,
10.0,14.0,8.9,4.0,4.0,2.6,1.0,87.0,66.2,44.0,20.0,7.4,0.0,1002.6,1001.8,1000.6,
11.0,13.0,8.8,3.0,7.0,3.9,1.0,87.0,72.7,54.0,22.0,15.1,9.0,1002.6,1001.4,999.7,
12.0,15.0,10.7,7.0,10.0,7.5,5.0,94.0,82.0,59.0,17.0,11.8,6.0,999.7,995.8,993.7,
13.0,16.0,12.3,10.0,10.0,9.1,7.0,100.0,82.5,55.0,13.0,4.8,0.0,994.7,992.8,990.8,
14.0,19.0,13.6,10.0,10.0,7.0,6.0,94.0,66.6,45.0,24.0,9.3,0.0,995.7,991.7,990.8,
15.0,14.0,11.2,7.0,11.0,7.7,6.0,93.0,80.0,67.0,19.0,8.1,0.0,1013.5,1005.4,995.7,
16.0,16.0,9.5,3.0,8.0,5.1,2.0,100.0,,51.0,13.0,5.7,0.0,1015.5,1014.1,1013.5,
17.0,16.0,11.1,7.0,5.0,4.1,3.0,76.0,,45.0,15.0,6.5,0.0,1014.5,1013.9,1013.5,
18.0,15.0,11.7,8.0,9.0,6.1,4.0,88.0,69.4,51.0,24.0,11.6,2.0,1016.5,1015.4,1014.5,
19.0,16.0,11.8,8.0,9.0,6.4,3.0,87.0,70.7,48.0,15.0,6.4,0.0,1018.5,1017.0,1015.5,
20.0,16.0,11.6,6.0,9.0,5.5,2.0,87.0,67.1,51.0,17.0,8.0,0.0,1015.5,1011.8,1008.6,
21.0,17.0,14.3,11.0,10.0,7.8,5.0,72.0,65.2,55.0,33.0,15.0,0.0,1008.6,1004.2,999.7,
22.0,19.0,17.2,15.0,10.0,8.4,5.0,72.0,56.6,40.0,37.0,20.3,6.0,999.7,,991.8,
23.0,18.0,15.3,11.0,9.0,6.6,4.0,82.0,57.6,40.0,35.0,18.3,6.0,991.8,985.7,983.8,
24.0,12.0,10.4,10.0,10.0,7.6,6.0,100.0,83.4,72.0,28.0,10.7,0.0,993.7,,983.8,
25.0,11.0,,8.0,7.0,6.2,5.0,87.0,80.3,76.0,28.0,14.0,4.0,996.7,,993.7,
26.0,9.0,8.4,7.0,7.0,5.3,3.0,93.0,,71.0,24.0,16.6,7.0,1003.6,999.3,996.7,
27.0,8.0,6.5,4.0,5.0,3.6,3.0,93.0,,71.0,28.0,9.3,0.0,1006.6,1005.5,1003.6,
28.0,6.0,4.9,3.0,4.0,2.8,2.0,93.0,86.2,76.0,28.0,14.0,0.0,1006.6,1005.4,1004.6,
29.0,6.0,,2.0,3.0,2.6,1.0,100.0,89.6,76.0,28.0,16.9,4.0,1010.5,1008.7,1006.6,
30.0,8.0,6.7,5.0,7.0,5.1,3.0,93.0,,81.0,48.0,34.6,17.0,1010.5,1008.3,1006.6,
31.0,7.0,6.6,6.0,6.0,4.9,3.0,93.0,88.8,81.0,44.0,26.0,0.0,1012.5,1011.2,1009.5,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,9.0,6.3,4.0,5.0,2.5,-1.0,93.0,76.9,61.0,31.0,13.3,0.0,1013.5,1011.0,1008.6,
2.0,8.0,5.0,2.0,5.0,2.7,-1.0,100.0,85.5,65.0,28.0,18.6,7.0,1015.5,1014.3,1013.5,
3.0,9.0,5.6,3.0,3.0,2.1,1.0,93.0,,66.0,20.0,13.6,6.0,1015.5,1012.0,1008.6,
4.0,9.0,7.0,4.0,4.0,2.3,0.0,93.0,72.6,57.0,24.0,10.6,0.0,1008.6,1005.5,1003.6,
5.0,10.0,5.6,2.0,5.0,2.1,-2.0,100.0,79.1,53.0,35.0,11.0,0.0,1003.6,1002.5,1000.6,
6.0,7.0,6.0,5.0,6.0,4.8,4.0,100.0,92.2,87.0,54.0,28.0,11.0,1003.6,1001.2,999.7,
7.0,7.0,5.8,5.0,5.0,4.3,3.0,93.0,90.1,87.0,56.0,45.2,35.0,1008.6,1003.6,1000.6,
8.0,6.0,5.0,4.0,4.0,1.9,0.0,93.0,80.4,66.0,33.0,23.6,9.0,1015.5,1012.3,1008.6,
9.0,7.0,4.7,4.0,4.0,1.7,-1.0,93.0,81.1,70.0,22.0,12.9,6.0,1015.5,1014.3,1013.5,
10.0,10.0,4.5,0.0,3.0,0.6,-2.0,100.0,78.8,43.0,11.0,6.2,0.0,1014.5,1012.8,1011.5,
11.0,13.0,7.4,2.0,3.0,0.6,-1.0,87.0,64.0,41.0,19.0,6.3,0.0,1012.5,1011.7,1010.5,
12.0,9.0,7.2,5.0,8.0,4.7,1.0,100.0,84.5,70.0,20.0,12.4,2.0,1017.5,1014.9,1012.5,
13.0,10.0,6.9,5.0,5.0,4.2,2.0,93.0,83.7,62.0,22.0,15.2,11.0,1017.5,1015.6,1013.5,
14.0,11.0,5.9,1.0,5.0,3.2,1.0,100.0,83.5,58.0,17.0,9.9,0.0,1016.5,1014.2,1013.5,
15.0,11.0,,2.0,6.0,3.7,1.0,100.0,83.6,62.0,26.0,16.4,7.0,1018.5,1017.1,1016.5,
16.0,10.0,7.8,6.0,6.0,3.8,2.0,87.0,76.3,58.0,31.0,22.0,15.0,1017.5,1014.8,1013.5,
17.0,9.0,,6.0,6.0,3.5,1.0,93.0,77.1,62.0,37.0,23.2,17.0,1015.5,1013.7,1012.5,
18.0,9.0,6.9,6.0,6.0,3.6,1.0,93.0,80.0,66.0,31.0,21.6,15.0,1014.5,1013.3,1011.5,
19.0,6.0,4.6,3.0,4.0,2.3,1.0,93.0,85.3,76.0,22.0,12.7,0.0,1015.5,1011.5,1009.5,
20.0,7.0,4.8,3.0,4.0,2.4,0.0,93.0,84.3,70.0,41.0,22.9,11.0,1027.3,1020.8,1015.5,
21.0,4.0,3.7,2.0,1.0,0.0,-1.0,93.0,77.0,70.0,20.0,13.7,6.0,1027.3,1026.3,1024.4,
22.0,7.0,3.8,-1.0,3.0,0.5,-2.0,93.0,79.8,66.0,20.0,10.3,0.0,1023.4,1018.0,1010.5,
23.0,8.0,,4.0,3.0,-0.6,-5.0,81.0,,46.0,37.0,19.8,4.0,1020.4,1014.3,1007.6,
24.0,9.0,5.0,0.0,1.0,-1.7,-3.0,87.0,63.3,43.0,15.0,6.3,0.0,1022.4,1020.2,1018.5,
25.0,10.0,7.1,3.0,4.0,0.0,-3.0,81.0,62.1,40.0,26.0,15.5,7.0,1017.5,1015.0,1013.5,
26.0,13.0,10.1,7.0,6.0,3.8,1.0,81.0,65.4,57.0,30.0,10.6,0.0,1014.5,1013.5,1012.5,
27.0,16.0,12.1,8.0,5.0,3.5,2.0,76.0,56.6,42.0,17.0,5.9,0.0,1012.5,1007.7,1002.6,
28.0,13.0,9.1,6.0,9.0,7.2,3.0,100.0,88.5,51.0,19.0,8.6,0.0,1002.6,1002.3,1000.6,
29.0,14.0,10.7,7.0,9.0,6.6,4.0,100.0,77.3,59.0,33.0,16.1,0.0,1002.6,1000.4,998.7,
30.0,9.0,,5.0,8.0,4.5,2.0,100.0,84.8,71.0,22.0,11.3,2.0,1007.6,1002.4,999.7,
31.0,10.0,6.4,2.0,3.0,1.2,0.0,93.0,71.4,54.0,33.0,15.7,0.0,1009.5,1007.0,1002.6,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1.0,14.0,11.2,9.0,7.0,5.2,2.0,82.0,67.2,58.0,28.0,17.0,0.0,1006.6,,1001.6,
2.0,17.0,12.1,8.0,9.0,6.0,5.0,88.0,67.9,45.0,30.0,12.2,0.0,1007.6,1006.4,1005.6,
3.0,15.0,13.0,11.0,10.0,8.3,7.0,82.0,73.4,63.0,41.0,28.4,15.0,1006.6,,999.7,
4.0,16.0,13.1,11.0,11.0,9.8,8.0,94.0,81.5,67.0,35.0,13.5,0.0,1001.6,997.6,987.8,
5.0,19.0,13.7,9.0,11.0,8.2,7.0,93.0,70.5,49.0,41.0,15.7,0.0,987.8,982.6,975.9,
6.0,10.0,5.2,2.0,8.0,3.1,-1.0,100.0,86.6,76.0,33.0,25.0,9.0,1004.6,995.8,984.8,
7.0,7.0,,2.0,2.0,-0.8,-3.0,93.0,73.6,49.0,26.0,16.2,0.0,1006.6,1005.4,1004.6,
